"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE"
"IUSM_CATALOG","RATIO_260_280","","Ratio 260 280","NUMBER","12","4","",""
"IUSM_CATALOG","RIN","","RIN","NUMBER","12","4","",""
"IUSM_CATALOG","SMS_SUBJECT_ID","","Internal ST Identifier","CHAR","100","","",""
"IUSM_CATALOG","SPECIMEN_NO","","Specimen Number","CHAR","10","","",""
"IUSM_CATALOG","TYPE","","Type","CHAR","100","","",""
"IUSM_CATALOG","VOLUME_RECEIVED","","Volume Received","NUMBER","12","4","",""
"IUSM_CATALOG","VOLUME_RECEIVED_UNITS","","Volume Received Units","CHAR","100","","",""
"iu_genetic_consensus","","","Genetic Data - Consensus APOE Genotype and Coding Variants for GBA and LRRK2","","","","",""
"iu_genetic_consensus","APOE","","APOE alleles","CHAR","5","","",""
"iu_genetic_consensus","CLIA","","Gene Screening Data","CHAR","1","","",""
"iu_genetic_consensus","GBA_PATHVAR","","Indicates presence (1) or absence (0) or one or more pathogenic or likely pathogenic GBA variants with a moderate to high risk of Parkinson’s disease","NUMBER","2","0","",""
"iu_genetic_consensus","GBA_POS","","Analyzed data indicates variant in GBA is present (1), no variants were identified (0), or there was no data for gene (-9)","NUMBER","2","0","",""
"iu_genetic_consensus","GBA_VAR_CONF","","Variant(s) with more than one genetic platform supporting variant call (high confidence variants)","TEXT","NULL","","",""
"iu_genetic_consensus","GBA_VAR_ID","","Variant ID (protein position)","TEXT","NULL","","",""
"iu_genetic_consensus","GWAS","","GWAS data","CHAR","1","","",""
"iu_genetic_consensus","LRRK2_PATHVAR","","Indicates presence (1) or absence (0) or one or more pathogenic or likely pathogenic LRRK2 variants with a moderate to high risk of Parkinson’s disease","NUMBER","2","0","",""
"iu_genetic_consensus","LRRK2_POS","","Analyzed data indicates variant in LRRK2 is present (1), no variants were identified (0), or there was no data for gene (-9)","NUMBER","2","0","",""
"iu_genetic_consensus","LRRK2_VAR_CONF","","Variant(s) with more than one genetic platform supporting variant call (high confidence variants)","TEXT","NULL","","",""
"iu_genetic_consensus","LRRK2_VAR_ID","","Variant ID (protein position)","TEXT","NULL","","",""
"iu_genetic_consensus","NOTES","","Recommendations for exclusion from analyses based on current data and notes on missing data, and other notes about consensus curation","TEXT","NULL","","",""
"iu_genetic_consensus","PATNO","","Patient ID","NUMBER","5","0","",""
"iu_genetic_consensus","RNASEQ","","RNA-sequencing data","CHAR","1","","",""
"iu_genetic_consensus","RNASEQ_VIS","","Count of RNA-sequencing visits with data","NUMBER","1","0","",""
"iu_genetic_consensus","SANGER","","Sanger sequencing data","CHAR","1","","",""
"iu_genetic_consensus","WES","","Whole exome sequencing data","CHAR","1","","",""
"iu_genetic_consensus","WGS","","Whole genome sequencing data","CHAR","1","","",""
"LAB"," ","LAB","Research Biospecimens","","","","",""
"LAB","BLDDRDT","LAB","Date of blood draw","DATE","","","False","False"
"LAB","BLDPLAS","LAB","Blood for plasma level","NUMBER","1","0","False","False"
"LAB","BLDRNA","LAB","Blood for PAXgene","NUMBER","1","0","False","False"
"LAB","BLDRNATM","LAB","Time of PAXgene collection","TIME","","","False","False"
"LAB","BLDRNAVL","LAB","Total tube volume for RNA","NUMBER","18","8","False","False"
"LAB","BLDSER","LAB","Blood for serum","NUMBER","1","0","False","False"
"LAB","BLDSERTM","LAB","Time of serum collection","TIME","","","False","False"
"LAB","BLDWHL","LAB","Whole blood","NUMBER","1","0","False","False"
"LAB","BLDWHLKITNUM","LAB","Blood Collection Kit Number","NUMBER","12","0","False","False"
"LAB","BLDWHLSTORTM","LAB","Time of whole blood sample storage","TIME","","","False","False"
"LAB","BLDWHLTM","LAB","Time of whole blood collection","TIME","","","False","False"
"LAB","BLDWHLTMP","LAB","Whole blood Storage Temperature (Celsius)","NUMBER","12","0","False","False"
"LAB","BLDWHLVL","LAB","Whole blood volume (milliliters)","NUMBER","18","8","False","False"
"LAB","BSALQN","LAB","Number of aliquot tubes for serum","NUMBER","12","0","False","False"
"LAB","BSCFRG","LAB","Temperature of serum centrifugation (Celsius)","NUMBER","12","0","False","False"
"LAB","BSFTM","LAB","Time serum samples placed in freezer","TIME","","","False","False"
"LAB","BSSPNDR","LAB","Duration of serum centrifugation (minutes)","NUMBER","12","0","False","False"
"LAB","BSSPNRT","LAB","Rate of serum centrifugation (xg)","NUMBER","12","0","False","False"
"LAB","BSSPNTM","LAB","Time of serum centrifugation","TIME","","","False","False"
"LAB","BSSTTMP","LAB","Serum storage temperature (Celsius)","NUMBER","12","0","False","False"
"LAB","BSVAFT","LAB","Serum volume aliquotted after spinning (milliliters)","NUMBER","18","8","False","False"
"LAB","CNO","LAB","Site Number","NUMBER","12","0","True","False"
"LAB","DurBLDSERTM","","Duration from time of last intake of food to serum sampling","NUMBER","13","4","",""
"LAB","DurPLASFFTM","","Duration from plasma collection to freezing","NUMBER","13","4","",""
"LAB","DurPLASSPNTM","","Duration from plasma collection to start of centrifugation","NUMBER","13","4","",""
"LAB","DurPLASTM","","Duration from time of last intake of food to time of plasma sampling","NUMBER","13","4","",""
"LAB","DurSERFFTM","","Duration from time of serum collection to freezing","NUMBER","13","4","",""
"LAB","DurSERSPNTM","","Duration from time of serum collection to start of centrifugation","NUMBER","13","4","",""
"LAB","DurUT1FFTM","","Duration from time of urine collection to freezing","NUMBER","13","4","",""
"LAB","DurUT1SPNTM","","Duration from time of urine collection to start of centrifugation","NUMBER","13","4","",""
"LAB","DurUT1TM","","Duration from time of last intake of food to urine sampling","NUMBER","13","4","",""
"LAB","EVENT_ID","LAB","Visit ID","CHAR","6","","True","False"
"LAB","FASTSTAT","LAB","Fasting Status","NUMBER","1","0","False","False"
"LAB","INFODT","LAB","Assessment Date","DATE","","","True","False"
"LAB","LAST_UPDATE","LAB","Date of most recent update to record","DATE","","","True","False"
"LAB","LMDT","LAB","Date of last meal","DATE","","","False","False"
"LAB","LMTM","LAB","Time of last meal","TIME","","","False","False"
"LAB","OFF_SCHEDULE","LAB","Off Schedule Form","NUMBER","1","0","False","False"
"LAB","ORIG_ENTRY","LAB","Date of original data entry","DATE","","","True","False"
"LAB","PAG_NAME","LAB","Page Name","CHAR","13","","True","False"
"LAB","PATNO","LAB","Participant ID","NUMBER","18","0","True","False"
"LAB","PDMEDDT","LAB","Date of most recent PD med dose","DATE","","","False","False"
"LAB","PDMEDTM","LAB","Time of most recent PD med dose","TIME","","","False","False"
"LAB","PDMEDYN","LAB","Is subject on medication for PD","NUMBER","1","0","False","False"
"LAB","PLAALQN","LAB","Number of aliquot tubes for plasma","NUMBER","12","0","False","False"
"LAB","PLASBFCT","LAB","Plasma - Buffy Coat","NUMBER","1","0","False","False"
"LAB","PLASCFRG","LAB","Temperature of plasma centrifugation (Celsius)","NUMBER","12","0","False","False"
"LAB","PLASFTM","LAB","Time plasma samples placed in freezer","TIME","","","False","False"
"LAB","PLASPNDR","LAB","Duration of plasma centrifugation (minutes)","NUMBER","12","0","False","False"
"LAB","PLASPNRT","LAB","Rate of plasma centrifugation (xg)","NUMBER","12","0","False","False"
"LAB","PLASPNTM","LAB","Time of plasma centrifugation","TIME","","","False","False"
"LAB","PLASTM","LAB","Time of plasma collection","TIME","","","False","False"
"LAB","PLASTTMP","LAB","Plasma storage temperature (Celsius)","NUMBER","12","0","False","False"
"LAB","PLASVAFT","LAB","Plasma volume aliquotted after spinning (milliliters)","NUMBER","18","8","False","False"
"LAB","REC_ID","LAB","Record ID","CHAR","36","","True","True"
"LAB","RNAFDT","LAB","Date PAXgene sample placed in freezer","DATE","","","False","False"
"LAB","RNAFTM","LAB","Time PAXgene sample placed in freezer","TIME","","","False","False"
"LAB","RNASTTMP","LAB","RNA Storage Temperature (Celsius)","NUMBER","12","0","False","False"
"LAB","UASPEC","LAB","Urine Specimen","NUMBER","1","0","False","False"
"LAB","UASPECDT","LAB","Urine Specimen Collection Date","DATE","","","False","False"
"LAB","UT1CFRG","LAB","Temperature of urine centrifugation (Celsius)","NUMBER","12","0","False","False"
"LAB","UT1FTM","LAB","Time urine tube 1 placed in freezer","TIME","","","False","False"
"LAB","UT1SPNDR","LAB","Duration of urine centrifugation (minutes)","NUMBER","12","0","False","False"
"LAB","UT1SPNRT","LAB","Rate of urine centrifugation (xg)","NUMBER","12","0","False","False"
"LAB","UT1SPNTM","LAB","Time of urine centrifugation","TIME","","","False","False"
"LAB","UT1TM","LAB","Time of urine tube 1 collection","TIME","","","False","False"
"LEDDLOG"," ","LEDDLOG","LEDD Concomitant Medication Log","","","","",""
"LEDDLOG","CNO","LEDDLOG","Site Number","NUMBER","12","0","True","False"
"LEDDLOG","EVENT_ID","LEDDLOG","Visit ID","CHAR","6","","True","False"
"LEDDLOG","INFODT","LEDDLOG","Assessment Date","DATE","","","True","False"
"LEDDLOG","LAST_UPDATE","LEDDLOG","Date of most recent update to record","DATE","","","True","False"
"LEDDLOG","LEDD","LEDDLOG","Levodopa Equivalent Daily Dose","CHAR","50","","False","False"
"LEDDLOG","LEDDOSE","LEDDLOG","Dose Taken","NUMBER","18","8","False","False"
"LEDDLOG","LEDDOSFRQ","LEDDLOG","Frequency","NUMBER","12","0","False","False"
"LEDDLOG","LEDDOSSTR","LEDDLOG","Dose Strength","CHAR","","","False","False"
"LEDDLOG","LEDDSTRMG","LEDDLOG","Dose in mg of the Levodopa equivalent drug only","NUMBER","18","8","False","False"
"LEDDLOG","LEDTRT","LEDDLOG","Medication","CHAR","","","False","False"
"LEDDLOG","ORIG_ENTRY","LEDDLOG","Date of original data entry","DATE","","","True","False"
"LEDDLOG","PAG_NAME","LEDDLOG","Page Name","CHAR","13","","True","False"
"LEDDLOG","PATNO","LEDDLOG","Participant ID","NUMBER","18","0","True","False"
"LEDDLOG","REC_ID","LEDDLOG","Record ID","CHAR","36","","True","True"
"LEDDLOG","STARTDT","LEDDLOG","Start Date","DATE","","","False","False"
"LEDDLOG","STOPDT","LEDDLOG","Stop Date","DATE","","","False","False"
"LEXICAL"," ","LEXICAL","Lexical Fluency","","","","",""
"LEXICAL","CNO","LEXICAL","Site Number","NUMBER","12","0","True","False"
"LEXICAL","EVENT_ID","LEXICAL","Visit ID","CHAR","6","","True","False"
"LEXICAL","INFODT","LEXICAL","Assessment Date","DATE","","","True","False"
"LEXICAL","LAST_UPDATE","LEXICAL","Date of most recent update to record","DATE","","","True","False"
"LEXICAL","LXFLUEA","LEXICAL","Lexical Fluency - letter A","NUMBER","12","0","False","False"
"LEXICAL","LXFLUEF","LEXICAL","Lexical Fluency - letter F","NUMBER","12","0","False","False"
"LEXICAL","LXFLUES","LEXICAL","Lexical Fluency - letter S","NUMBER","12","0","False","False"
"LEXICAL","ORIG_ENTRY","LEXICAL","Date of original data entry","DATE","","","True","False"
"LEXICAL","PAG_NAME","LEXICAL","Page Name","CHAR","13","","True","False"
"LEXICAL","PATNO","LEXICAL","Participant ID","NUMBER","18","0","True","False"
"LEXICAL","REC_ID","LEXICAL","Record ID","CHAR","36","","True","True"
"LINEORNT"," ","LINEORNT","Benton Judgement of Line Orientation","","","","",""
"LINEORNT","AGE_ASSESS_JLO","","Age at Assessment - Line Orientation","NUMBER","8","0","",""
"LINEORNT","BENTONVERSION","LINEORNT","Benton Judgment of Line Orientation Version Used","NUMBER","1","0","False","False"
"LINEORNT","BJLOT1","LINEORNT","Benton Test Item 1","NUMBER","1","0","False","False"
"LINEORNT","BJLOT10","LINEORNT","Benton Test Item 10","NUMBER","1","0","False","False"
"LINEORNT","BJLOT11","LINEORNT","Benton Test Item 11","NUMBER","1","0","False","False"
"LINEORNT","BJLOT12","LINEORNT","Benton Test Item 12","NUMBER","1","0","False","False"
"LINEORNT","BJLOT13","LINEORNT","Benton Test Item 13","NUMBER","1","0","False","False"
"LINEORNT","BJLOT14","LINEORNT","Benton Test Item 14","NUMBER","1","0","False","False"
"LINEORNT","BJLOT15","LINEORNT","Benton Test Item 15","NUMBER","1","0","False","False"
"LINEORNT","BJLOT16","LINEORNT","Benton Test Item 16","NUMBER","1","0","False","False"
"LINEORNT","BJLOT17","LINEORNT","Benton Test Item 17","NUMBER","1","0","False","False"
"LINEORNT","BJLOT18","LINEORNT","Benton Test Item 18","NUMBER","1","0","False","False"
"LINEORNT","BJLOT19","LINEORNT","Benton Test Item 19","NUMBER","1","0","False","False"
"LINEORNT","BJLOT2","LINEORNT","Benton Test Item 2","NUMBER","1","0","False","False"
"LINEORNT","BJLOT20","LINEORNT","Benton Test Item 20","NUMBER","1","0","False","False"
"LINEORNT","BJLOT21","LINEORNT","Benton Test Item 21","NUMBER","1","0","False","False"
"LINEORNT","BJLOT22","LINEORNT","Benton Test Item 22","NUMBER","1","0","False","False"
"LINEORNT","BJLOT23","LINEORNT","Benton Test Item 23","NUMBER","1","0","False","False"
"LINEORNT","BJLOT24","LINEORNT","Benton Test Item 24","NUMBER","1","0","False","False"
"LINEORNT","BJLOT25","LINEORNT","Benton Test Item 25","NUMBER","1","0","False","False"
"LINEORNT","BJLOT26","LINEORNT","Benton Test Item 26","NUMBER","1","0","False","False"
"LINEORNT","BJLOT27","LINEORNT","Benton Test Item 27","NUMBER","1","0","False","False"
"LINEORNT","BJLOT28","LINEORNT","Benton Test Item 28","NUMBER","1","0","False","False"
"LINEORNT","BJLOT29","LINEORNT","Benton Test Item 29","NUMBER","1","0","False","False"
"LINEORNT","BJLOT3","LINEORNT","Benton Test Item 3","NUMBER","1","0","False","False"
"LINEORNT","BJLOT30","LINEORNT","Benton Test Item 30","NUMBER","1","0","False","False"
"LINEORNT","BJLOT4","LINEORNT","Benton Test Item 4","NUMBER","1","0","False","False"
"LINEORNT","BJLOT5","LINEORNT","Benton Test Item 5","NUMBER","1","0","False","False"
"LINEORNT","BJLOT6","LINEORNT","Benton Test Item 6","NUMBER","1","0","False","False"
"LINEORNT","BJLOT7","LINEORNT","Benton Test Item 7","NUMBER","1","0","False","False"
"LINEORNT","BJLOT8","LINEORNT","Benton Test Item 8","NUMBER","1","0","False","False"
"LINEORNT","BJLOT9","LINEORNT","Benton Test Item 9","NUMBER","1","0","False","False"
"LINEORNT","CNO","LINEORNT","Site Number","NUMBER","12","0","True","False"
"LINEORNT","DVS_JLO_MSSA","","Derived-MOANS (Age)","NUMBER","8","0","",""
"LINEORNT","DVS_JLO_MSSAE","","Derived-MOANS (Age and Education)","NUMBER","8","2","",""
"LINEORNT","EVENT_ID","LINEORNT","Visit ID","CHAR","6","","True","False"
"LINEORNT","INFODT","LINEORNT","Assessment Date","DATE","","","True","False"
"LINEORNT","JLO_TOTCALC","","Line Orientation-Sum 15 item X2","NUMBER","8","0","",""
"LINEORNT","JLO_TOTRAW","","Line Orientation-Sum 15 item","NUMBER","8","0","",""
"LINEORNT","LAST_UPDATE","LINEORNT","Date of most recent update to record","DATE","","","True","False"
"LINEORNT","ORIG_ENTRY","LINEORNT","Date of original data entry","DATE","","","True","False"
"LINEORNT","PAG_NAME","LINEORNT","Page Name","CHAR","13","","True","False"
"LINEORNT","PATNO","LINEORNT","Participant ID","NUMBER","18","0","True","False"
"LINEORNT","REC_ID","LINEORNT","Record ID","CHAR","36","","True","True"
"LNSPD"," ","LNSPD","Letter - Number Sequencing","","","","",""
"LNSPD","AGE_ASSESS_LNS","","Age at Assessment - LNS","NUMBER","8","0","",""
"LNSPD","CNO","LNSPD","Site Number","NUMBER","12","0","True","False"
"LNSPD","DVS_LNS","","Derived-LNS Scaled Score","NUMBER","8","0","",""
"LNSPD","EVENT_ID","LNSPD","Visit ID","CHAR","6","","True","False"
"LNSPD","INFODT","LNSPD","Assessment Date","DATE","","","True","False"
"LNSPD","LAST_UPDATE","LNSPD","Date of most recent update to record","DATE","","","True","False"
"LNSPD","LNS1A","LNSPD","Trial 1a","NUMBER","1","0","False","False"
"LNSPD","LNS1B","LNSPD","Trial 1b","NUMBER","1","0","False","False"
"LNSPD","LNS1C","LNSPD","Trial 1c","NUMBER","1","0","False","False"
"LNSPD","LNS2A","LNSPD","Trial 2a","NUMBER","1","0","False","False"
"LNSPD","LNS2B","LNSPD","Trial 2b","NUMBER","1","0","False","False"
"LNSPD","LNS2C","LNSPD","Trial 2c","NUMBER","1","0","False","False"
"LNSPD","LNS3A","LNSPD","Trial 3a","NUMBER","1","0","False","False"
"LNSPD","LNS3B","LNSPD","Trial 3b","NUMBER","1","0","False","False"
"LNSPD","LNS3C","LNSPD","Trial 3c","NUMBER","1","0","False","False"
"LNSPD","LNS4A","LNSPD","Trial 4a","NUMBER","1","0","False","False"
"LNSPD","LNS4B","LNSPD","Trial 4b","NUMBER","1","0","False","False"
"LNSPD","LNS4C","LNSPD","Trial 4c","NUMBER","1","0","False","False"
"LNSPD","LNS5A","LNSPD","Trial 5a","NUMBER","1","0","False","False"
"LNSPD","LNS5B","LNSPD","Trial 5b","NUMBER","1","0","False","False"
"LNSPD","LNS5C","LNSPD","Trial 5c","NUMBER","1","0","False","False"
"LNSPD","LNS6A","LNSPD","Trial 6a","NUMBER","1","0","False","False"
"LNSPD","LNS6B","LNSPD","Trial 6b","NUMBER","1","0","False","False"
"LNSPD","LNS6C","LNSPD","Trial 6c","NUMBER","1","0","False","False"
"LNSPD","LNS7A","LNSPD","Trial 7a","NUMBER","1","0","False","False"
"LNSPD","LNS7B","LNSPD","Trial 7b","NUMBER","1","0","False","False"
